transaction_id,user_id,date,description,amount,type,category,merchant,payment_method
U005-T00149,U005,2026-08-04,CAMPUS PHOTOCOPY & NOTES PAYMENT,10.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U005-T00150,U005,2026-07-10,SWIGGY QUICK BITE PAYMENT,110.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00151,U005,2026-07-03,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00152,U005,2026-07-13,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U005-T00153,U005,2026-07-25,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U005-T00154,U005,2026-08-11,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U005-T00155,U005,2026-08-08,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U005-T00156,U005,2026-07-13,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U005-T00157,U005,2026-08-18,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00158,U005,2026-07-29,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00159,U005,2026-08-31,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U005-T00160,U005,2026-08-18,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00161,U005,2026-08-20,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U005-T00162,U005,2026-09-30,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00163,U005,2026-09-12,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00164,U005,2026-07-30,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U005-T00165,U005,2026-09-11,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U005-T00166,U005,2026-08-12,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00167,U005,2026-07-13,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U005-T00168,U005,2026-09-01,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00169,U005,2026-07-19,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00170,U005,2026-09-05,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00171,U005,2026-07-08,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U005-T00172,U005,2026-08-22,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U005-T00173,U005,2026-07-20,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00174,U005,2026-07-01,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U005-T00175,U005,2026-09-10,KIRANA STORE PAYMENT,55.0,expense,Shopping,KIRANA STORE,UPI
U005-T00176,U005,2026-08-10,QUICK UPI TRANSFER PAYMENT,15.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00177,U005,2026-08-11,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U005-T00178,U005,2026-09-04,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U005-T00179,U005,2026-07-14,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U005-T00180,U005,2026-08-18,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00181,U005,2026-07-21,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U005-T00182,U005,2026-07-22,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00183,U005,2026-07-05,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U005-T00184,U005,2026-07-22,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00185,U005,2026-07-18,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U005-T00186,U005,2026-08-21,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U005-T00187,U005,2026-08-25,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U005-T00188,U005,2026-09-25,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U005-T00189,U005,2026-09-17,MOBILE TOP-UP PAYMENT,49.0,expense,Bills,MOBILE TOP-UP,UPI
U005-T00190,U005,2026-09-22,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00191,U005,2026-09-05,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00192,U005,2026-09-05,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00193,U005,2026-08-29,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U005-T00194,U005,2026-07-18,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00195,U005,2026-07-02,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U005-T00196,U005,2026-07-20,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U005-T00197,U005,2026-08-09,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00198,U005,2026-09-27,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00199,U005,2026-08-12,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00200,U005,2026-09-15,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00201,U005,2026-09-20,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U005-T00202,U005,2026-08-14,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00203,U005,2026-08-05,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U005-T00204,U005,2026-09-13,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U005-T00205,U005,2026-09-18,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U005-T00206,U005,2026-09-10,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U005-T00207,U005,2026-07-10,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00208,U005,2026-07-28,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U005-T00209,U005,2026-09-11,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00210,U005,2026-08-12,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U005-T00211,U005,2026-09-17,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00212,U005,2026-07-27,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00213,U005,2026-07-28,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00214,U005,2026-07-19,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00215,U005,2026-08-11,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U005-T00216,U005,2026-07-18,SWIGGY QUICK BITE PAYMENT,110.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00217,U005,2026-08-24,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00218,U005,2026-08-08,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00219,U005,2026-07-31,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U005-T00220,U005,2026-08-19,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00221,U005,2026-08-09,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U005-T00222,U005,2026-09-06,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00223,U005,2026-07-22,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U005-T00224,U005,2026-09-30,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00225,U005,2026-09-10,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U005-T00226,U005,2026-09-26,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00227,U005,2026-09-22,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00228,U005,2026-08-16,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U005-T00229,U005,2026-08-24,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U005-T00230,U005,2026-08-18,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00231,U005,2026-07-26,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U005-T00232,U005,2026-07-01,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U005-T00233,U005,2026-07-13,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U005-T00234,U005,2026-09-03,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U005-T00235,U005,2026-07-05,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00236,U005,2026-08-20,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U005-T00237,U005,2026-08-05,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00238,U005,2026-09-30,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U005-T00239,U005,2026-09-19,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U005-T00240,U005,2026-08-30,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U005-T00241,U005,2026-07-05,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00242,U005,2026-09-29,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U005-T00243,U005,2026-07-11,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U005-T00244,U005,2026-07-08,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U005-T00245,U005,2026-08-10,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U005-T00246,U005,2026-07-25,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00247,U005,2026-08-12,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U005-T00248,U005,2026-09-29,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00249,U005,2026-09-05,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00250,U005,2026-08-23,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U005-T00251,U005,2026-07-09,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00252,U005,2026-08-04,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00253,U005,2026-07-06,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U005-T00254,U005,2026-09-27,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00255,U005,2026-09-20,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U005-T00256,U005,2026-08-09,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U005-T00257,U005,2026-07-16,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00258,U005,2026-09-11,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U005-T00259,U005,2026-07-15,COFFEE & CHAT PAYMENT,30.0,expense,Entertainment,COFFEE & CHAT,UPI
U005-T00260,U005,2026-07-12,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00261,U005,2026-07-22,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U005-T00262,U005,2026-09-20,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00263,U005,2026-08-01,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U005-T00264,U005,2026-07-17,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U005-T00265,U005,2026-09-29,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U005-T00266,U005,2026-07-18,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U005-T00267,U005,2026-07-29,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U005-T00268,U005,2026-07-26,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00269,U005,2026-08-03,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00270,U005,2026-07-12,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00271,U005,2026-08-14,KIRANA STORE PAYMENT,55.0,expense,Shopping,KIRANA STORE,UPI
U005-T00272,U005,2026-09-19,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00273,U005,2026-07-05,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U005-T00274,U005,2026-08-19,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00275,U005,2026-09-28,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U005-T00276,U005,2026-07-27,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U005-T00277,U005,2026-07-12,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00278,U005,2026-08-03,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U005-T00279,U005,2026-07-05,COFFEE & CHAT PAYMENT,30.0,expense,Entertainment,COFFEE & CHAT,UPI
U005-T00280,U005,2026-08-30,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00281,U005,2026-08-17,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U005-T00282,U005,2026-08-11,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00283,U005,2026-07-02,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00284,U005,2026-08-12,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00285,U005,2026-07-24,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U005-T00286,U005,2026-07-21,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U005-T00287,U005,2026-07-03,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U005-T00288,U005,2026-09-14,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U005-T00289,U005,2026-08-21,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U005-T00290,U005,2026-08-02,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00291,U005,2026-08-31,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00292,U005,2026-07-06,QUICK UPI TRANSFER PAYMENT,15.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00293,U005,2026-09-03,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U005-T00294,U005,2026-08-04,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00295,U005,2026-09-14,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00296,U005,2026-08-08,MOBILE TOP-UP PAYMENT,49.0,expense,Bills,MOBILE TOP-UP,UPI
U005-T00297,U005,2026-09-06,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00298,U005,2026-07-17,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00299,U005,2026-07-12,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U005-T00300,U005,2026-08-14,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U005-T00301,U005,2026-08-28,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00302,U005,2026-07-26,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U005-T00303,U005,2026-08-09,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U005-T00304,U005,2026-07-27,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U005-T00305,U005,2026-07-20,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00306,U005,2026-07-01,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00307,U005,2026-07-13,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U005-T00308,U005,2026-09-28,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U005-T00309,U005,2026-09-24,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00310,U005,2026-09-29,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U005-T00311,U005,2026-08-19,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00312,U005,2026-08-21,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U005-T00313,U005,2026-09-25,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U005-T00314,U005,2026-09-15,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00315,U005,2026-08-14,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00316,U005,2026-07-29,MOBILE TOP-UP PAYMENT,19.0,expense,Bills,MOBILE TOP-UP,UPI
U005-T00317,U005,2026-07-31,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00318,U005,2026-09-03,STATIONERY SHOP PAYMENT,45.0,expense,Shopping,STATIONERY SHOP,UPI
U005-T00319,U005,2026-07-10,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00320,U005,2026-09-02,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00321,U005,2026-08-08,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U005-T00322,U005,2026-08-19,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00323,U005,2026-07-20,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U005-T00324,U005,2026-09-25,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U005-T00325,U005,2026-08-03,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00326,U005,2026-07-23,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00327,U005,2026-08-29,STATIONERY SHOP PAYMENT,30.0,expense,Shopping,STATIONERY SHOP,UPI
U005-T00328,U005,2026-09-26,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U005-T00329,U005,2026-07-02,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00330,U005,2026-09-12,SWIGGY QUICK BITE PAYMENT,110.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00331,U005,2026-07-02,SWIGGY QUICK BITE PAYMENT,110.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00332,U005,2026-08-24,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U005-T00333,U005,2026-08-24,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U005-T00334,U005,2026-09-16,STATIONERY SHOP PAYMENT,45.0,expense,Shopping,STATIONERY SHOP,UPI
U005-T00335,U005,2026-09-03,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00336,U005,2026-09-30,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U005-T00337,U005,2026-07-15,KIRANA STORE PAYMENT,55.0,expense,Shopping,KIRANA STORE,UPI
U005-T00338,U005,2026-09-07,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U005-T00339,U005,2026-07-20,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U005-T00340,U005,2026-07-26,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U005-T00341,U005,2026-08-25,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U005-T00342,U005,2026-07-06,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00343,U005,2026-08-28,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00344,U005,2026-08-02,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U005-T00345,U005,2026-07-04,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U005-T00346,U005,2026-08-07,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00347,U005,2026-08-27,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00348,U005,2026-09-15,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U005-T00349,U005,2026-09-07,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U005-T00350,U005,2026-07-23,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U005-T00351,U005,2026-07-17,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U005-T00352,U005,2026-08-25,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U005-T00353,U005,2026-08-28,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U005-T00354,U005,2026-09-06,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U005-T00355,U005,2026-07-10,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00356,U005,2026-07-19,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00357,U005,2026-08-18,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00358,U005,2026-08-13,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U005-T00359,U005,2026-08-08,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U005-T00360,U005,2026-07-24,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U005-T00361,U005,2026-09-22,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U005-T00362,U005,2026-08-25,QUICK UPI TRANSFER PAYMENT,15.0,expense,Other,QUICK UPI TRANSFER,UPI
U005-T00363,U005,2026-09-12,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U005-T00364,U005,2026-09-17,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00365,U005,2026-09-27,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U005-T00366,U005,2026-09-12,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U005-T00367,U005,2026-08-05,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U005-T00368,U005,2026-08-05,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U005-T00369,U005,2026-09-16,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00370,U005,2026-09-25,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U005-T00371,U005,2026-08-22,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00372,U005,2026-09-23,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U005-T00373,U005,2026-08-29,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U005-T00374,U005,2026-07-13,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U005-T00375,U005,2026-09-29,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U005-T00376,U005,2026-09-17,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U005-T00377,U005,2026-09-14,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U005-T00378,U005,2026-09-08,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U005-T00379,U005,2026-08-13,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
